id,title,url,price,email,location,date,housing,result,emailsent,sender_race,sender_social_status,sender_name,sender_job,sender_email
4928678336,Open House Saturday! Luxury 1 BR with W/D available NOW!,http://washingtondc.craigslist.org/doc/apa/4928678336.html,$1875,njblack10584@aol.com, (Dupont/Adams Morgan),2015-03-12 12:17,/ 1br - ,Success,2015-03-15 12:49:56.266055,white,low,Drew,a chef,field.experiments.w241@gmail.com
4920565055,Available for April 1st - $1450,http://washingtondc.craigslist.org/doc/apa/4920565055.html,$1450,njblack10584@aol.com,,2015-03-12 18:26,/ 2br - ,Success,2015-03-15 12:49:57.619095,white,low,David,a chef,field.experiments.w241@gmail.com
4905272587,Credit restore Program. Pay just for successful deletions.,http://washingtondc.craigslist.org/doc/apa/4905272587.html,$646,njblack10584@aol.com, (District of Columbia),2015-03-12 18:45,/ 4br - 1344ft,Success,2015-03-15 12:49:59.024477,white,low,Dylan,a fitness trainer,field.experiments.w241@gmail.com
4928271944,$1250 / 1br - Basement One Bedroom Apartment with New Upgrades!,http://washingtondc.craigslist.org/doc/apa/4928271944.html,$1250,njblack10584@aol.com, (NW DC),2015-03-12 03:43,/ 1br - ,Success,2015-03-15 12:50:00.528268,white,low,Daniel,an elementary school teacher,field.experiments.w241@gmail.com
4928720798,#403- Amazing 1BR/1BA in Great Location!,http://washingtondc.craigslist.org/doc/apa/4928720798.html,$3208,njblack10584@aol.com, (14th St Corridor),2015-03-12 13:05,/ 1br - 661ft,Success,2015-03-15 12:50:01.871200,white,low,Dustin,a police officer,field.experiments.w241@gmail.com
4928379864,"2BR/2.5 Baths- 2100 sq. ft. Fireplace, Balcony, Private Elevator",http://washingtondc.craigslist.org/doc/apa/4928379864.html,$7875,njblack10584@aol.com, (Cleveland Park),2015-03-12 09:09,/ 2br - 2100ft,Success,2015-03-15 12:50:02.998055,white,low,Daniel,a fitness trainer,field.experiments.w241@gmail.com
4928270851,Awesome One-Bedroom in West End,http://washingtondc.craigslist.org/doc/apa/4928270851.html,$2800,njblack10584@aol.com, (1230 23rd st. NW),2015-03-12 03:30,/ 1br - 664ft,Success,2015-03-15 12:50:04.226288,white,low,Daniel,a chef,field.experiments.w241@gmail.com
4929003129,"Large 1 bd, great light, nice neighborhood, garden plot",http://washingtondc.craigslist.org/doc/apa/4929003129.html,$1385,njblack10584@aol.com, (16th St Heights/Brightwood),2015-03-12 15:12,/ 1br - ,Success,2015-03-15 12:50:05.352803,white,low,Daniel,a dietetic technician,field.experiments.w241@gmail.com
4917004519,Dupont--Quiet and Private --Full 2nd Fl. of THouse--One of a Kind!,http://washingtondc.craigslist.org/doc/apa/4917004519.html,$2475,njblack10584@aol.com, (1825 18th Street NW),2015-03-12 14:10,/ 1br - 725ft,Success,2015-03-15 12:50:06.479390,white,low,David,an elementary school teacher,field.experiments.w241@gmail.com
4904849489,"Beautiful, Remolded Condo, Near Everything! New Carpet, Move in Ready!",http://washingtondc.craigslist.org/doc/apa/4904849489.html,$1695,njblack10584@aol.com, (Columbia Heights),2015-03-11 20:45,/ 1br - 570ft,Success,2015-03-15 12:50:07.707636,white,low,Dylan,a chef,field.experiments.w241@gmail.com
4928962744,Enjoy Free Rent While Residing at The Woodley- Brand New Community!,http://washingtondc.craigslist.org/doc/apa/4928962744.html,$4755,njblack10584@aol.com, (2700 Woodley Road NW),2015-03-12 15:05,/ 2br - 1220ft,Success,2015-03-15 12:50:09.243654,white,low,David,a reporter,field.experiments.w241@gmail.com
4917295283,Great New 3 bedroom Apartment Tarnished Credit Im Here to Make it Bett,http://washingtondc.craigslist.org/doc/apa/4917295283.html,$850,njblack10584@aol.com," (washington, DC)",2015-03-12 12:19,/ 5br - 1041ft,Success,2015-03-15 12:50:10.364509,white,low,Dustin,a chef,field.experiments.w241@gmail.com
4910190751,"Clean, comfortable, convenient, near downtown DC, washer/dryer, a.c.",http://washingtondc.craigslist.org/doc/apa/4910190751.html,$995,njblack10584@aol.com, (SE Washington),2015-03-12 09:54,/ 1br - ,Success,2015-03-15 12:50:11.456871,white,low,Dustin,a medical assistant,field.experiments.w241@gmail.com
4928387823,Affordable Living at Skyland Village Apartments!,http://washingtondc.craigslist.org/doc/apa/4928387823.html,$905,njblack10584@aol.com,,2015-03-12 09:10,/ 1br - 576ft,Success,2015-03-15 12:50:12.524433,white,low,Drew,a chef,field.experiments.w241@gmail.com
4902429682,1br/1.5bath Luxury Bldg Directly Over Columbia Heights Metro Station,http://washingtondc.craigslist.org/doc/apa/4902429682.html,$2500,njblack10584@aol.com, (Columbia Heights),2015-03-12 11:33,/ 1br - 904ft,Success,2015-03-15 12:50:13.605613,white,low,Dylan,a waiter,field.experiments.w241@gmail.com
4915559238,$150 Off Monthly Rent! Rock Creek Park Views All Utilities Included,http://washingtondc.craigslist.org/doc/apa/4915559238.html,$1849,njblack10584@aol.com, (Cleveland Park),2015-03-12 11:29,/ 1br - 650ft,Success,2015-03-15 12:50:14.774107,white,low,Dylan,a social worker,field.experiments.w241@gmail.com
4928350229,Looking For Your Next Home Sweet Home? Call Vanessa For A Tour Today!,http://washingtondc.craigslist.org/doc/apa/4928350229.html,$1699,njblack10584@aol.com, (Trinity University),2015-03-12 08:06,/ 2br - 900ft,Success,2015-03-15 12:50:15.824165,white,low,David,a social worker,field.experiments.w241@gmail.com
4927975585,Gorgeous 1 Bedroom with Parking and Den,http://washingtondc.craigslist.org/doc/apa/4927975585.html,$2300,njblack10584@aol.com, (Dupont/Adams Morgan),2015-03-11 20:51,/ 1br - 650ft,Success,2015-03-15 12:50:16.893444,white,low,Drew,a medical assistant,field.experiments.w241@gmail.com
4927945139,Spacious One Bedroom + Den in the Heart of DC,http://washingtondc.craigslist.org/doc/apa/4927945139.html,$2550,njblack10584@aol.com, (Penn Quarter),2015-03-11 20:16,/ 1br - 975ft,Success,2015-03-15 12:50:18.152852,white,low,David,an elementary school teacher,field.experiments.w241@gmail.com
4928454673,Huge Top Floor 1BR Available NOW!!!,http://washingtondc.craigslist.org/doc/apa/4928454673.html,$2450,njblack10584@aol.com, (Dupont Circle),2015-03-12 09:53,/ 1br - 756ft,Success,2015-03-15 12:50:19.279547,white,low,David,a chef,field.experiments.w241@gmail.com
4928419962,Charming 1 bedroom -Capitol View,http://washingtondc.craigslist.org/doc/apa/4928419962.html,$1000,njblack10584@aol.com, (Eckington),2015-03-12 09:29,/ 1br - ,Success,2015-03-15 12:50:20.345183,white,low,David,a fitness trainer,field.experiments.w241@gmail.com
4928695457,Large One Bedroom with FREE $450 AMAZON GIFT CARD!,http://washingtondc.craigslist.org/doc/apa/4928695457.html,$1800,njblack10584@aol.com, (3224 Wisconsin Avenue NW),2015-03-12 12:19,/ 1br - 800ft,Success,2015-03-15 12:50:21.533398,white,low,Dustin,a fitness trainer,field.experiments.w241@gmail.com
4925429164,"Great 2bd/1ba 2 blocks from the metro, utilities included,",http://washingtondc.craigslist.org/doc/apa/4925429164.html,$2550,njblack10584@aol.com,,2015-03-12 10:47,/ 2br - 1023ft,Success,2015-03-15 12:50:22.863360,white,low,David,a chef,field.experiments.w241@gmail.com
4928478320,"Spacious Adams Morgan 1Br | S.S Package & W/I Closet, No Sec Dep!",http://washingtondc.craigslist.org/doc/apa/4928478320.html,$2290,njblack10584@aol.com, (2425 17th Street NW),2015-03-12 10:17,/ 1br - 730ft,Success,2015-03-15 12:50:24.194905,white,low,David,a waiter,field.experiments.w241@gmail.com
4928996700,Available 3/15/15! Studio Apartment w/ Balcony and Great Location!,http://washingtondc.craigslist.org/doc/apa/4928996700.html,$1249,njblack10584@aol.com, (WASHINGTION),2015-03-12 15:14,/ 1br - 450ft,Success,2015-03-15 12:50:25.525893,white,low,Dylan,an insurance appraiser,field.experiments.w241@gmail.com
4928837870,"Free electric and gas, Remodeled homes available, Disposal*",http://washingtondc.craigslist.org/doc/apa/4928837870.html,$1200,njblack10584@aol.com, (Northern VA/MD/DC),2015-03-12 14:03,/ 1br - 767ft,Success,2015-03-15 12:50:26.860651,white,low,David,an elementary school teacher,field.experiments.w241@gmail.com
4927945896,Dupont Circle 1/BR Open House Saturday,http://washingtondc.craigslist.org/doc/apa/4927945896.html,$2000,njblack10584@aol.com, (Dupont Circle),2015-03-11 20:17,/ 1br - ,Success,2015-03-15 12:50:28.188478,white,low,David,a medical assistant,field.experiments.w241@gmail.com
4929165792,Stunningly Gorgeous Rowhome ALL UTILS INCL--LOCATION LOCATION!!!,http://washingtondc.craigslist.org/doc/apa/4929165792.html,$2900,njblack10584@aol.com, (downtown/mt. vernon/convention center),2015-03-12 17:06,/ 2br - 1600ft,Success,2015-03-15 12:50:29.314668,white,low,Dylan,a dietetic technician,field.experiments.w241@gmail.com
4928978600,Across from Metro 1475.00-1665.00 HURRY,http://washingtondc.craigslist.org/doc/apa/4928978600.html,$1665,njblack10584@aol.com, (Woodley Park),2015-03-12 15:09,/ 1br - 720ft,Success,2015-03-15 12:50:30.556960,white,low,Dustin,an elementary school teacher,field.experiments.w241@gmail.com
4928409868,"***Renovated Basement*** for Rent, 3 Blocks from Metro",http://washingtondc.craigslist.org/doc/apa/4928409868.html,$985,njblack10584@aol.com, (Washington DC),2015-03-12 09:21,/ 1br - ,Success,2015-03-15 12:50:31.925735,white,low,Daniel,a fitness trainer,field.experiments.w241@gmail.com
4929002959,Save The Date!! Open House March 21st-22nd!,http://washingtondc.craigslist.org/doc/apa/4929002959.html,$1610,njblack10584@aol.com, (Silver Spring),2015-03-12 15:08,/ 1br - 815ft,Success,2015-03-15 12:50:33.259311,white,low,David,a medical assistant,field.experiments.w241@gmail.com
4928249115,Great One Bedroom Apartment Available Now!,http://washingtondc.craigslist.org/doc/apa/4928249115.html,$925,njblack10584@aol.com, (Wesley Heights),2015-03-12 03:47,/ 1br - ,Success,2015-03-15 12:50:34.844342,white,low,Daniel,a medical assistant,field.experiments.w241@gmail.com
4913900852,Quiet Tree Lined Splendor-Center City Convenience !,http://washingtondc.craigslist.org/doc/apa/4913900852.html,$1695,njblack10584@aol.com," (2231 California Street., NW,)",2015-03-12 17:07,/ 1br - 550ft,Success,2015-03-15 12:50:35.909809,white,low,Dylan,a waiter,field.experiments.w241@gmail.com
4921280393,3 bedroom/2 bath at POST MASS AVE! MARCH MOVE IN SPECIAL!,http://washingtondc.craigslist.org/doc/apa/4921280393.html,$4425,njblack10584@aol.com, (1499 Massacusetts Ave NW),2015-03-12 15:33,/ 3br - 1261ft,Success,2015-03-15 12:50:37.097418,white,low,David,a dietetic technician,field.experiments.w241@gmail.com
4928465113,►►►►►SPRING INTO THIS BEAUTIFUL 1 BEDROOM ◄&,http://washingtondc.craigslist.org/doc/apa/4928465113.html,$1115,njblack10584@aol.com, (fort washington),2015-03-12 10:46,/ 1br - 780ft,Success,2015-03-15 12:50:38.326377,white,low,David,a fitness trainer,field.experiments.w241@gmail.com
4928429558,Bright Sunny 2bdrm close to Meridian Hill Park w Private Porch!,http://washingtondc.craigslist.org/doc/apa/4928429558.html,$2100,njblack10584@aol.com,,2015-03-12 09:57,/ 2br - 900ft,Success,2015-03-15 12:50:39.368919,white,low,Dylan,a dietetic technician,field.experiments.w241@gmail.com
4929200322,Brand New 1 Bedroom apartment- $1795,http://washingtondc.craigslist.org/doc/apa/4929200322.html,$1795,njblack10584@aol.com," (3828 Georgia Ave., NW)",2015-03-12 18:46,/ 1br - 646ft,Success,2015-03-15 12:50:40.783251,white,low,David,a reporter,field.experiments.w241@gmail.com
4928215324,"Spacious, brighto one-bedroom cond",http://washingtondc.craigslist.org/doc/apa/4928215324.html,$1000,njblack10584@aol.com,,2015-03-12 02:19,/ 1br - ,Success,2015-03-15 12:50:42.012360,white,low,Drew,a dietetic technician,field.experiments.w241@gmail.com
4925791686,Amazing House in Georgetown,http://washingtondc.craigslist.org/doc/apa/4925791686.html,$5600,njblack10584@aol.com, (Georgetown - Burleith),2015-03-12 14:18,/ 5br - 2000ft,Success,2015-03-15 12:50:43.343943,white,low,Dylan,an insurance appraiser,field.experiments.w241@gmail.com
4927934132,Enjoy Free Rent While Residing at The Woodley- Brand New Community!,http://washingtondc.craigslist.org/doc/apa/4927934132.html,$4755,njblack10584@aol.com, (2700 Woodley Rd),2015-03-11 20:31,/ 2br - 1220ft,Success,2015-03-15 12:50:44.470452,white,low,Daniel,a fitness trainer,field.experiments.w241@gmail.com
